연도,대상사고 구분명,법정동코드,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비
2019,어린이사고,1211,37,0.33,0,0,0,38,0.27
2019,노인사고,1211,149,0.37,3,0.2,2.01,159,0.36
2019,보행자사고,1211,255,0.55,5,0.38,1.96,259,0.55
2019,자전거사고,1211,24,0.18,0,0,0,25,0.18
2019,야간사고,1211,317,0.35,5,0.31,1.58,424,0.31
2019,어린이사고,1212,22,0.2,0,0,0,27,0.19
2019,노인사고,1212,79,0.19,4,0.26,5.06,79,0.18
2019,보행자사고,1212,69,0.15,1,0.08,1.45,69,0.15
2019,자전거사고,1212,35,0.27,2,1.12,5.71,34,0.25
2019,야간사고,1212,205,0.23,3,0.19,1.46,281,0.21
2019,어린이사고,1213,29,0.26,0,0,0,38,0.27
2019,노인사고,1213,138,0.34,1,0.07,0.72,151,0.34
2019,보행자사고,1213,226,0.48,2,0.15,0.88,237,0.5
2019,자전거사고,1213,46,0.35,0,0,0,47,0.34
2019,야간사고,1213,371,0.41,2,0.13,0.54,541,0.4
2019,어린이사고,1214,22,0.2,0,0,0,27,0.19
2019,노인사고,1214,131,0.32,0,0,0,145,0.33
2019,보행자사고,1214,214,0.46,2,0.15,0.93,221,0.47
2019,자전거사고,1214,43,0.33,0,0,0,47,0.34
2019,야간사고,1214,345,0.38,3,0.19,0.87,459,0.34
2019,어린이사고,1215,30,0.27,0,0,0,38,0.27
2019,노인사고,1215,184,0.45,6,0.39,3.26,192,0.43
2019,보행자사고,1215,273,0.58,9,0.69,3.3,304,0.64
2019,자전거사고,1215,45,0.34,1,0.56,2.22,48,0.35
2019,야간사고,1215,412,0.45,5,0.31,1.21,556,0.41
2019,어린이사고,1216,33,0.3,0,0,0,39,0.28
2019,노인사고,1216,95,0.23,6,0.39,6.32,110,0.25
2019,보행자사고,1216,118,0.25,5,0.38,4.24,122,0.26
2019,자전거사고,1216,11,0.08,1,0.56,9.09,11,0.08
2019,야간사고,1216,172,0.19,5,0.31,2.91,278,0.21
2019,어린이사고,1302,215,1.94,0,0,0,264,1.87
2019,노인사고,1302,639,1.57,8,0.53,1.25,690,1.55
2019,보행자사고,1302,1014,2.17,16,1.23,1.58,1030,2.18
2019,자전거사고,1302,358,2.72,0,0,0,367,2.69
2019,야간사고,1302,2223,2.44,16,1,0.72,3164,2.35
2019,어린이사고,1303,159,1.44,0,0,0,204,1.45
2019,노인사고,1303,564,1.39,14,0.92,2.48,629,1.42
2019,보행자사고,1303,807,1.73,20,1.54,2.48,823,1.74
2019,자전거사고,1303,133,1.01,1,0.56,0.75,139,1.02
2019,야간사고,1303,1604,1.76,28,1.75,1.75,2346,1.74
2019,어린이사고,1304,87,0.79,0,0,0,110,0.78
2019,노인사고,1304,261,0.64,7,0.46,2.68,276,0.62
2019,보행자사고,1304,439,0.94,13,1,2.96,435,0.92
2019,자전거사고,1304,104,0.79,0,0,0,108,0.79
2019,야간사고,1304,745,0.82,9,0.56,1.21,1037,0.77
2019,어린이사고,1305,67,0.61,0,0,0,78,0.55
2019,노인사고,1305,246,0.61,4,0.26,1.63,263,0.59
2019,보행자사고,1305,343,0.73,8,0.61,2.33,357,0.76
2019,자전거사고,1305,107,0.81,1,0.56,0.93,114,0.84
2019,야간사고,1305,709,0.78,15,0.94,2.12,1071,0.8
2019,어린이사고,1306,167,1.51,0,0,0,211,1.49
2019,노인사고,1306,515,1.27,11,0.72,2.14,542,1.22
2019,보행자사고,1306,902,1.93,9,0.69,1,921,1.95
2019,자전거사고,1306,335,2.55,7,3.93,2.09,347,2.54
2019,야간사고,1306,1525,1.67,13,0.81,0.85,2162,1.61
2019,어린이사고,1307,184,1.66,0,0,0,226,1.6
2019,노인사고,1307,415,1.02,7,0.46,1.69,443,1
2019,보행자사고,1307,660,1.41,9,0.69,1.36,672,1.42
2019,자전거사고,1307,280,2.13,4,2.25,1.43,292,2.14
2019,야간사고,1307,1726,1.9,21,1.31,1.22,2577,1.91
2019,어린이사고,1308,191,1.73,0,0,0,243,1.72
2019,노인사고,1308,458,1.13,16,1.05,3.49,491,1.11
2019,보행자사고,1308,557,1.19,17,1.31,3.05,567,1.2
2019,자전거사고,1308,138,1.05,2,1.12,1.45,143,1.05
2019,야간사고,1308,1482,1.63,24,1.5,1.62,2431,1.8
2019,어린이사고,1309,61,0.55,0,0,0,81,0.57
2019,노인사고,1309,184,0.45,5,0.33,2.72,195,0.44
2019,보행자사고,1309,234,0.5,5,0.38,2.14,240,0.51
2019,자전거사고,1309,73,0.55,0,0,0,74,0.54
2019,야간사고,1309,459,0.5,2,0.13,0.44,660,0.49
2019,어린이사고,1310,43,0.39,0,0,0,53,0.38
2019,노인사고,1310,115,0.28,1,0.07,0.87,128,0.29
2019,보행자사고,1310,177,0.38,2,0.15,1.13,180,0.38
2019,자전거사고,1310,49,0.37,1,0.56,2.04,51,0.37
2019,야간사고,1310,289,0.32,5,0.31,1.73,426,0.32
2019,어린이사고,1311,59,0.53,0,0,0,72,0.51
2019,노인사고,1311,172,0.42,9,0.59,5.23,179,0.4
2019,보행자사고,1311,143,0.31,5,0.38,3.5,146,0.31
2019,자전거사고,1311,50,0.38,1,0.56,2,51,0.37
2019,야간사고,1311,384,0.42,7,0.44,1.82,583,0.43
2019,어린이사고,1313,30,0.27,0,0,0,40,0.28
2019,노인사고,1313,148,0.36,10,0.66,6.76,160,0.36
2019,보행자사고,1313,74,0.16,7,0.54,9.46,71,0.15
2019,자전거사고,1313,22,0.17,1,0.56,4.55,22,0.16
2019,야간사고,1313,204,0.22,6,0.38,2.94,328,0.24
2019,어린이사고,1315,196,1.77,0,0,0,267,1.89
2019,노인사고,1315,323,0.79,6,0.39,1.86,359,0.81
2019,보행자사고,1315,457,0.98,12,0.92,2.63,460,0.97
2019,자전거사고,1315,103,0.78,0,0,0,108,0.79
2019,야간사고,1315,1174,1.29,19,1.19,1.62,1834,1.36
2019,어린이사고,1316,129,1.17,0,0,0,165,1.17
2019,노인사고,1316,231,0.57,6,0.39,2.6,248,0.56
2019,보행자사고,1316,376,0.81,12,0.92,3.19,375,0.79
2019,자전거사고,1316,128,0.97,1,0.56,0.78,138,1.01
2019,야간사고,1316,1064,1.17,20,1.25,1.88,1655,1.23
2019,어린이사고,1317,103,0.93,0,0,0,137,0.97
2019,노인사고,1317,226,0.56,6,0.39,2.65,236,0.53
2019,보행자사고,1317,327,0.7,7,0.54,2.14,343,0.73
2019,자전거사고,1317,65,0.49,0,0,0,71,0.52
2019,야간사고,1317,658,0.72,9,0.56,1.37,930,0.69
2019,어린이사고,1318,192,1.74,0,0,0,246,1.74
2019,노인사고,1318,580,1.43,19,1.25,3.28,652,1.47
2019,보행자사고,1318,710,1.52,18,1.38,2.54,721,1.53
2019,자전거사고,1318,291,2.21,2,1.12,0.69,301,2.21
2019,야간사고,1318,1613,1.77,24,1.5,1.49,2370,1.76
2019,어린이사고,1319,98,0.89,0,0,0,142,1.01
2019,노인사고,1319,284,0.7,7,0.46,2.46,318,0.72
2019,보행자사고,1319,324,0.69,9,0.69,2.78,328,0.69
2019,자전거사고,1319,54,0.41,1,0.56,1.85,57,0.42
2019,야간사고,1319,693,0.76,6,0.38,0.87,1038,0.77
2019,어린이사고,1320,4,0.04,0,0,0,6,0.04
2019,노인사고,1320,60,0.15,3,0.2,5,66,0.15
2019,보행자사고,1320,38,0.08,3,0.23,7.89,35,0.07
2019,자전거사고,1320,10,0.08,0,0,0,10,0.07
2019,야간사고,1320,65,0.07,8,0.5,12.31,90,0.07
2019,어린이사고,1321,38,0.34,0,0,0,53,0.38
2019,노인사고,1321,179,0.44,9,0.59,5.03,206,0.46
2019,보행자사고,1321,123,0.26,4,0.31,3.25,128,0.27
2019,자전거사고,1321,24,0.18,2,1.12,8.33,22,0.16
2019,야간사고,1321,313,0.34,4,0.25,1.28,504,0.37
2019,어린이사고,1322,23,0.21,0,0,0,28,0.2
2019,노인사고,1322,93,0.23,4,0.26,4.3,105,0.24
2019,보행자사고,1322,60,0.13,2,0.15,3.33,62,0.13
2019,자전거사고,1322,34,0.26,1,0.56,2.94,43,0.32
2019,야간사고,1322,110,0.12,5,0.31,4.55,160,0.12
2019,어린이사고,1323,34,0.31,0,0,0,49,0.35
2019,노인사고,1323,139,0.34,5,0.33,3.6,153,0.34
2019,보행자사고,1323,88,0.19,3,0.23,3.41,90,0.19
2019,자전거사고,1323,41,0.31,2,1.12,4.88,40,0.29
2019,야간사고,1323,142,0.16,6,0.38,4.23,201,0.15
2019,어린이사고,1324,64,0.58,0,0,0,89,0.63
2019,노인사고,1324,166,0.41,8,0.53,4.82,187,0.42
2019,보행자사고,1324,214,0.46,8,0.61,3.74,215,0.46
2019,자전거사고,1324,25,0.19,2,1.12,8,25,0.18
2019,야간사고,1324,425,0.47,17,1.06,4,638,0.47
2019,어린이사고,1325,184,1.66,0,0,0,248,1.76
2019,노인사고,1325,479,1.18,8,0.53,1.67,550,1.24
2019,보행자사고,1325,569,1.22,14,1.08,2.46,576,1.22
2019,자전거사고,1325,101,0.77,2,1.12,1.98,100,0.73
2019,야간사고,1325,1317,1.45,19,1.19,1.44,2023,1.5
2019,어린이사고,1326,58,0.52,0,0,0,103,0.73
2019,노인사고,1326,178,0.44,8,0.53,4.49,205,0.46
2019,보행자사고,1326,144,0.31,7,0.54,4.86,145,0.31
2019,자전거사고,1326,37,0.28,0,0,0,39,0.29
2019,야간사고,1326,368,0.4,9,0.56,2.45,567,0.42
2019,어린이사고,1327,125,1.13,0,0,0,163,1.15
2019,노인사고,1327,305,0.75,9,0.59,2.95,344,0.77
2019,보행자사고,1327,326,0.7,10,0.77,3.07,323,0.68
2019,자전거사고,1327,77,0.59,2,1.12,2.6,79,0.58
2019,야간사고,1327,697,0.77,9,0.56,1.29,1065,0.79
2019,어린이사고,1330,19,0.17,0,0,0,28,0.2
2019,노인사고,1330,92,0.23,3,0.2,3.26,94,0.21
2019,보행자사고,1330,90,0.19,4,0.31,4.44,89,0.19
2019,자전거사고,1330,30,0.23,0,0,0,32,0.23
2019,야간사고,1330,151,0.17,1,0.06,0.66,204,0.15
2019,어린이사고,1332,22,0.2,0,0,0,31,0.22
2019,노인사고,1332,26,0.06,0,0,0,29,0.07
2019,보행자사고,1332,28,0.06,1,0.08,3.57,28,0.06
2019,자전거사고,1332,21,0.16,0,0,0,22,0.16
2019,야간사고,1332,87,0.1,1,0.06,1.15,149,0.11
2019,어린이사고,1333,43,0.39,0,0,0,55,0.39
2019,노인사고,1333,101,0.25,1,0.07,0.99,112,0.25
2019,보행자사고,1333,161,0.34,3,0.23,1.86,162,0.34
2019,자전거사고,1333,31,0.24,0,0,0,33,0.24
2019,야간사고,1333,270,0.3,3,0.19,1.11,429,0.32
2019,어린이사고,1334,157,1.42,0,0,0,196,1.39
2019,노인사고,1334,378,0.93,15,0.98,3.97,434,0.98
2019,보행자사고,1334,456,0.98,10,0.77,2.19,473,1
2019,자전거사고,1334,145,1.1,1,0.56,0.69,165,1.21
2019,야간사고,1334,930,1.02,16,1,1.72,1416,1.05
2019,어린이사고,1335,64,0.58,0,0,0,79,0.56
2019,노인사고,1335,134,0.33,3,0.2,2.24,146,0.33
2019,보행자사고,1335,184,0.39,4,0.31,2.17,185,0.39
2019,자전거사고,1335,89,0.68,0,0,0,91,0.67
2019,야간사고,1335,460,0.51,4,0.25,0.87,649,0.48
2019,어린이사고,1336,33,0.3,0,0,0,42,0.3
2019,노인사고,1336,86,0.21,2,0.13,2.33,98,0.22
2019,보행자사고,1336,87,0.19,4,0.31,4.6,87,0.18
2019,자전거사고,1336,23,0.17,2,1.12,8.7,22,0.16
2019,야간사고,1336,170,0.19,4,0.25,2.35,267,0.2
2019,어린이사고,1337,71,0.64,1,3.57,1.41,93,0.66
2019,노인사고,1337,146,0.36,8,0.53,5.48,156,0.35
2019,보행자사고,1337,167,0.36,7,0.54,4.19,168,0.36
2019,자전거사고,1337,99,0.75,1,0.56,1.01,110,0.81
2019,야간사고,1337,406,0.45,9,0.56,2.22,603,0.45
2019,어린이사고,1401,70,0.63,0,0,0,97,0.69
2019,노인사고,1401,288,0.71,9,0.59,3.13,331,0.75
2019,보행자사고,1401,287,0.61,11,0.84,3.83,288,0.61
2019,자전거사고,1401,87,0.66,1,0.56,1.15,90,0.66
2019,야간사고,1401,596,0.65,8,0.5,1.34,893,0.66
2019,어린이사고,1402,73,0.66,0,0,0,88,0.62
2019,노인사고,1402,336,0.83,12,0.79,3.57,372,0.84
2019,보행자사고,1402,343,0.73,11,0.84,3.21,342,0.72
2019,자전거사고,1402,71,0.54,1,0.56,1.41,71,0.52
2019,야간사고,1402,763,0.84,23,1.44,3.01,1154,0.86
2019,어린이사고,1403,11,0.1,1,3.57,9.09,13,0.09
2019,노인사고,1403,89,0.22,5,0.33,5.62,99,0.22
2019,보행자사고,1403,73,0.16,4,0.31,5.48,72,0.15
2019,자전거사고,1403,14,0.11,0,0,0,14,0.1
2019,야간사고,1403,124,0.14,2,0.13,1.61,163,0.12
2019,어린이사고,1404,57,0.52,0,0,0,70,0.5
2019,노인사고,1404,170,0.42,5,0.33,2.94,188,0.42
2019,보행자사고,1404,187,0.4,4,0.31,2.14,192,0.41
2019,자전거사고,1404,45,0.34,1,0.56,2.22,49,0.36
2019,야간사고,1404,311,0.34,7,0.44,2.25,479,0.36
2019,어린이사고,1405,29,0.26,0,0,0,37,0.26
2019,노인사고,1405,73,0.18,3,0.2,4.11,79,0.18
2019,보행자사고,1405,99,0.21,6,0.46,6.06,94,0.2
2019,자전거사고,1405,17,0.13,1,0.56,5.88,17,0.12
2019,야간사고,1405,151,0.17,6,0.38,3.97,220,0.16
2019,어린이사고,1406,9,0.08,0,0,0,13,0.09
2019,노인사고,1406,51,0.13,1,0.07,1.96,57,0.13
2019,보행자사고,1406,41,0.09,1,0.08,2.44,40,0.08
2019,자전거사고,1406,2,0.02,0,0,0,2,0.01
2019,야간사고,1406,48,0.05,1,0.06,2.08,74,0.05
2019,어린이사고,1407,21,0.19,0,0,0,27,0.19
2019,노인사고,1407,110,0.27,7,0.46,6.36,129,0.29
2019,보행자사고,1407,76,0.16,5,0.38,6.58,76,0.16
2019,자전거사고,1407,26,0.2,0,0,0,26,0.19
2019,야간사고,1407,107,0.12,6,0.38,5.61,170,0.13
2019,어린이사고,1412,11,0.1,0,0,0,20,0.14
2019,노인사고,1412,92,0.23,8,0.53,8.7,105,0.24
2019,보행자사고,1412,66,0.14,4,0.31,6.06,63,0.13
2019,자전거사고,1412,19,0.14,2,1.12,10.53,19,0.14
2019,야간사고,1412,95,0.1,6,0.38,6.32,136,0.1
2019,어린이사고,1413,18,0.16,0,0,0,26,0.18
2019,노인사고,1413,59,0.15,3,0.2,5.08,70,0.16
2019,보행자사고,1413,31,0.07,2,0.15,6.45,33,0.07
2019,자전거사고,1413,11,0.08,1,0.56,9.09,10,0.07
2019,야간사고,1413,54,0.06,3,0.19,5.56,81,0.06
2019,어린이사고,1415,8,0.07,0,0,0,10,0.07
2019,노인사고,1415,45,0.11,3,0.2,6.67,51,0.11
2019,보행자사고,1415,28,0.06,2,0.15,7.14,26,0.06
2019,자전거사고,1415,3,0.02,0,0,0,3,0.02
2019,야간사고,1415,39,0.04,2,0.13,5.13,53,0.04
2019,어린이사고,1416,11,0.1,0,0,0,22,0.16
2019,노인사고,1416,52,0.13,4,0.26,7.69,55,0.12
2019,보행자사고,1416,24,0.05,2,0.15,8.33,22,0.05
2019,자전거사고,1416,7,0.05,0,0,0,7,0.05
2019,야간사고,1416,45,0.05,2,0.13,4.44,93,0.07
2019,어린이사고,1417,5,0.05,0,0,0,5,0.04
2019,노인사고,1417,22,0.05,3,0.2,13.64,25,0.06
2019,보행자사고,1417,21,0.04,1,0.08,4.76,20,0.04
2019,자전거사고,1417,1,0.01,0,0,0,1,0.01
2019,야간사고,1417,36,0.04,2,0.13,5.56,59,0.04
2019,어린이사고,1418,4,0.04,0,0,0,5,0.04
2019,노인사고,1418,41,0.1,4,0.26,9.76,44,0.1
2019,보행자사고,1418,15,0.03,4,0.31,26.67,13,0.03
2019,자전거사고,1418,8,0.06,0,0,0,8,0.06
2019,야간사고,1418,31,0.03,3,0.19,9.68,51,0.04
2019,어린이사고,1419,4,0.04,0,0,0,5,0.04
2019,노인사고,1419,29,0.07,3,0.2,10.34,33,0.07
2019,보행자사고,1419,21,0.04,4,0.31,19.05,20,0.04
2019,자전거사고,1419,3,0.02,0,0,0,3,0.02
2019,야간사고,1419,27,0.03,5,0.31,18.52,34,0.03
2019,어린이사고,1420,5,0.05,0,0,0,7,0.05
2019,노인사고,1420,29,0.07,1,0.07,3.45,33,0.07
2019,보행자사고,1420,17,0.04,0,0,0,18,0.04
2019,자전거사고,1420,2,0.02,0,0,0,2,0.01
2019,야간사고,1420,22,0.02,1,0.06,4.55,37,0.03
2019,어린이사고,1421,6,0.05,2,7.14,33.33,4,0.03
2019,노인사고,1421,30,0.07,2,0.13,6.67,40,0.09
2019,보행자사고,1421,13,0.03,2,0.15,15.38,11,0.02
2019,자전거사고,1421,2,0.02,0,0,0,2,0.01
2019,야간사고,1421,23,0.03,1,0.06,4.35,36,0.03
2019,어린이사고,1422,9,0.08,0,0,0,10,0.07
2019,노인사고,1422,25,0.06,0,0,0,31,0.07
2019,보행자사고,1422,14,0.03,0,0,0,14,0.03
2019,자전거사고,1422,3,0.02,0,0,0,3,0.02
2019,야간사고,1422,37,0.04,0,0,0,56,0.04
2019,어린이사고,1423,16,0.14,0,0,0,18,0.13
2019,노인사고,1423,43,0.11,4,0.26,9.3,70,0.16
2019,보행자사고,1423,34,0.07,1,0.08,2.94,34,0.07
2019,자전거사고,1423,5,0.04,0,0,0,5,0.04
2019,야간사고,1423,42,0.05,4,0.25,9.52,54,0.04
2019,어린이사고,1501,273,2.47,0,0,0,362,2.56
2019,노인사고,1501,757,1.86,22,1.44,2.91,844,1.9
2019,보행자사고,1501,691,1.48,23,1.77,3.33,695,1.47
2019,자전거사고,1501,259,1.97,2,1.12,0.77,272,1.99
2019,야간사고,1501,2015,2.21,30,1.88,1.49,3190,2.37
2019,어린이사고,1502,98,0.89,1,3.57,1.02,126,0.89
2019,노인사고,1502,282,0.69,13,0.85,4.61,322,0.73
2019,보행자사고,1502,180,0.39,12,0.92,6.67,176,0.37
2019,자전거사고,1502,91,0.69,1,0.56,1.1,95,0.7
2019,야간사고,1502,504,0.55,21,1.31,4.17,828,0.61
2019,어린이사고,1503,51,0.46,0,0,0,72,0.51
2019,노인사고,1503,214,0.53,7,0.46,3.27,233,0.52
2019,보행자사고,1503,151,0.32,11,0.84,7.28,148,0.31
2019,자전거사고,1503,27,0.21,0,0,0,27,0.2
2019,야간사고,1503,289,0.32,13,0.81,4.5,465,0.35
2019,어린이사고,1512,9,0.08,0,0,0,11,0.08
2019,노인사고,1512,66,0.16,13,0.85,19.7,70,0.16
2019,보행자사고,1512,27,0.06,3,0.23,11.11,24,0.05
2019,자전거사고,1512,6,0.05,0,0,0,6,0.04
2019,야간사고,1512,44,0.05,2,0.13,4.55,73,0.05
2019,어린이사고,1513,15,0.14,0,0,0,19,0.13
2019,노인사고,1513,87,0.21,5,0.33,5.75,99,0.22
2019,보행자사고,1513,42,0.09,2,0.15,4.76,41,0.09
2019,자전거사고,1513,11,0.08,0,0,0,11,0.08
2019,야간사고,1513,78,0.09,4,0.25,5.13,109,0.08
2019,어린이사고,1514,3,0.03,0,0,0,4,0.03
2019,노인사고,1514,73,0.18,3,0.2,4.11,92,0.21
2019,보행자사고,1514,30,0.06,1,0.08,3.33,29,0.06
2019,자전거사고,1514,16,0.12,0,0,0,16,0.12
2019,야간사고,1514,63,0.07,3,0.19,4.76,96,0.07
2019,어린이사고,1515,24,0.22,0,0,0,36,0.26
2019,노인사고,1515,95,0.23,3,0.2,3.16,111,0.25
2019,보행자사고,1515,57,0.12,2,0.15,3.51,59,0.13
2019,자전거사고,1515,23,0.17,1,0.56,4.35,23,0.17
2019,야간사고,1515,176,0.19,5,0.31,2.84,265,0.2
2019,어린이사고,1516,4,0.04,0,0,0,4,0.03
2019,노인사고,1516,66,0.16,7,0.46,10.61,69,0.16
2019,보행자사고,1516,26,0.06,4,0.31,15.38,22,0.05
2019,자전거사고,1516,4,0.03,0,0,0,4,0.03
2019,야간사고,1516,43,0.05,0,0,0,77,0.06
2019,어린이사고,1517,23,0.21,0,0,0,25,0.18
2019,노인사고,1517,139,0.34,7,0.46,5.04,161,0.36
2019,보행자사고,1517,80,0.17,7,0.54,8.75,77,0.16
2019,자전거사고,1517,18,0.14,0,0,0,18,0.13
2019,야간사고,1517,228,0.25,5,0.31,2.19,361,0.27
2019,어린이사고,1520,7,0.06,0,0,0,10,0.07
2019,노인사고,1520,44,0.11,3,0.2,6.82,49,0.11
2019,보행자사고,1520,22,0.05,1,0.08,4.55,21,0.04
2019,자전거사고,1520,6,0.05,0,0,0,6,0.04
2019,야간사고,1520,42,0.05,2,0.13,4.76,85,0.06
2019,어린이사고,1521,8,0.07,0,0,0,11,0.08
2019,노인사고,1521,55,0.14,3,0.2,5.45,56,0.13
2019,보행자사고,1521,43,0.09,3,0.23,6.98,40,0.08
2019,자전거사고,1521,11,0.08,1,0.56,9.09,10,0.07
2019,야간사고,1521,83,0.09,3,0.19,3.61,122,0.09
2019,어린이사고,1602,155,1.4,0,0,0,194,1.37
2019,노인사고,1602,362,0.89,12,0.79,3.31,384,0.87
2019,보행자사고,1602,550,1.18,20,1.54,3.64,560,1.19
2019,자전거사고,1602,94,0.71,3,1.69,3.19,95,0.7
2019,야간사고,1602,1352,1.48,26,1.63,1.92,1968,1.46
2019,어린이사고,1603,71,0.64,1,3.57,1.41,97,0.69
2019,노인사고,1603,146,0.36,14,0.92,9.59,143,0.32
2019,보행자사고,1603,214,0.46,9,0.69,4.21,216,0.46
2019,자전거사고,1603,29,0.22,2,1.12,6.9,29,0.21
2019,야간사고,1603,458,0.5,18,1.13,3.93,653,0.48
2019,어린이사고,1604,27,0.24,0,0,0,36,0.26
2019,노인사고,1604,129,0.32,6,0.39,4.65,146,0.33
2019,보행자사고,1604,137,0.29,5,0.38,3.65,143,0.3
2019,자전거사고,1604,23,0.17,2,1.12,8.7,21,0.15
2019,야간사고,1604,178,0.2,5,0.31,2.81,251,0.19
2019,어린이사고,1605,37,0.33,2,7.14,5.41,54,0.38
2019,노인사고,1605,151,0.37,8,0.53,5.3,177,0.4
2019,보행자사고,1605,92,0.2,7,0.54,7.61,87,0.18
2019,자전거사고,1605,34,0.26,0,0,0,34,0.25
2019,야간사고,1605,209,0.23,11,0.69,5.26,324,0.24
2019,어린이사고,1606,47,0.43,0,0,0,57,0.4
2019,노인사고,1606,166,0.41,13,0.85,7.83,173,0.39
2019,보행자사고,1606,148,0.32,7,0.54,4.73,147,0.31
2019,자전거사고,1606,41,0.31,3,1.69,7.32,41,0.3
2019,야간사고,1606,347,0.38,13,0.81,3.75,501,0.37
2019,어린이사고,1611,4,0.04,0,0,0,4,0.03
2019,노인사고,1611,57,0.14,5,0.33,8.77,61,0.14
2019,보행자사고,1611,40,0.09,4,0.31,10,38,0.08
2019,자전거사고,1611,6,0.05,0,0,0,7,0.05
2019,야간사고,1611,42,0.05,4,0.25,9.52,58,0.04
2019,어린이사고,1612,25,0.23,0,0,0,39,0.28
2019,노인사고,1612,129,0.32,14,0.92,10.85,139,0.31
2019,보행자사고,1612,55,0.12,5,0.38,9.09,54,0.11
2019,자전거사고,1612,7,0.05,1,0.56,14.29,6,0.04
2019,야간사고,1612,91,0.1,9,0.56,9.89,142,0.11
2019,어린이사고,1615,23,0.21,0,0,0,29,0.21
2019,노인사고,1615,135,0.33,18,1.18,13.33,140,0.32
2019,보행자사고,1615,93,0.2,5,0.38,5.38,89,0.19
2019,자전거사고,1615,32,0.24,4,2.25,12.5,31,0.23
2019,야간사고,1615,185,0.2,8,0.5,4.32,261,0.19
2019,어린이사고,1616,7,0.06,0,0,0,8,0.06
2019,노인사고,1616,92,0.23,9,0.59,9.78,99,0.22
2019,보행자사고,1616,49,0.1,4,0.31,8.16,46,0.1
2019,자전거사고,1616,19,0.14,0,0,0,19,0.14
2019,야간사고,1616,54,0.06,4,0.25,7.41,63,0.05
2019,어린이사고,1617,10,0.09,1,3.57,10,9,0.06
2019,노인사고,1617,159,0.39,11,0.72,6.92,172,0.39
2019,보행자사고,1617,60,0.13,10,0.77,16.67,52,0.11
2019,자전거사고,1617,28,0.21,1,0.56,3.57,28,0.21
2019,야간사고,1617,85,0.09,7,0.44,8.24,122,0.09
2019,어린이사고,1619,3,0.03,0,0,0,5,0.04
2019,노인사고,1619,83,0.2,9,0.59,10.84,80,0.18
2019,보행자사고,1619,30,0.06,3,0.23,10,28,0.06
2019,자전거사고,1619,10,0.08,1,0.56,10,9,0.07
2019,야간사고,1619,60,0.07,3,0.19,5,101,0.07
2019,어린이사고,1620,9,0.08,0,0,0,11,0.08
2019,노인사고,1620,104,0.26,11,0.72,10.58,108,0.24
2019,보행자사고,1620,82,0.18,13,1,15.85,73,0.15
2019,자전거사고,1620,10,0.08,0,0,0,11,0.08
2019,야간사고,1620,143,0.16,12,0.75,8.39,201,0.15
2019,어린이사고,1621,12,0.11,0,0,0,15,0.11
2019,노인사고,1621,147,0.36,9,0.59,6.12,155,0.35
2019,보행자사고,1621,71,0.15,3,0.23,4.23,71,0.15
2019,자전거사고,1621,12,0.09,0,0,0,12,0.09
2019,야간사고,1621,112,0.12,5,0.31,4.46,157,0.12
2019,어린이사고,1623,48,0.43,0,0,0,61,0.43
2019,노인사고,1623,168,0.41,9,0.59,5.36,188,0.42
2019,보행자사고,1623,125,0.27,3,0.23,2.4,132,0.28
2019,자전거사고,1623,16,0.12,1,0.56,6.25,15,0.11
2019,야간사고,1623,304,0.33,14,0.88,4.61,466,0.35
2019,어린이사고,1624,5,0.05,0,0,0,8,0.06
2019,노인사고,1624,16,0.04,1,0.07,6.25,18,0.04
2019,보행자사고,1624,8,0.02,1,0.08,12.5,7,0.01
2019,자전거사고,1624,4,0.03,0,0,0,4,0.03
2019,야간사고,1624,23,0.03,0,0,0,36,0.03
2019,어린이사고,1701,139,1.26,0,0,0,215,1.52
2019,노인사고,1701,428,1.05,16,1.05,3.74,451,1.02
2019,보행자사고,1701,607,1.3,14,1.08,2.31,617,1.31
2019,자전거사고,1701,96,0.73,2,1.12,2.08,94,0.69
2019,야간사고,1701,1041,1.14,18,1.13,1.73,1562,1.16
2019,어린이사고,1702,59,0.53,0,0,0,76,0.54
2019,노인사고,1702,282,0.69,14,0.92,4.96,298,0.67
2019,보행자사고,1702,263,0.56,7,0.54,2.66,265,0.56
2019,자전거사고,1702,84,0.64,6,3.37,7.14,78,0.57
2019,야간사고,1702,481,0.53,12,0.75,2.49,720,0.53
2019,어린이사고,1704,23,0.21,0,0,0,30,0.21
2019,노인사고,1704,214,0.53,14,0.92,6.54,239,0.54
2019,보행자사고,1704,131,0.28,8,0.61,6.11,126,0.27
2019,자전거사고,1704,54,0.41,3,1.69,5.56,54,0.4
2019,야간사고,1704,190,0.21,7,0.44,3.68,304,0.23
2019,어린이사고,1705,8,0.07,0,0,0,10,0.07
2019,노인사고,1705,128,0.31,2,0.13,1.56,147,0.33
2019,보행자사고,1705,60,0.13,2,0.15,3.33,61,0.13
2019,자전거사고,1705,41,0.31,1,0.56,2.44,41,0.3
2019,야간사고,1705,95,0.1,2,0.13,2.11,135,0.1
2019,어린이사고,1706,19,0.17,0,0,0,27,0.19
2019,노인사고,1706,179,0.44,15,0.98,8.38,208,0.47
2019,보행자사고,1706,96,0.21,10,0.77,10.42,90,0.19
2019,자전거사고,1706,20,0.15,0,0,0,20,0.15
