무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치년도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
주정차단속-017,서울특별시,마포구,구도,674,마포대로,3,서울특별시 마포구 마포대로63-8,,37.54225881,126.9478136,삼창프라자 앞,4,0,,,,2010,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
주정차단속-018,서울특별시,마포구,구도,119,큰우물로,3,서울특별시 마포구 마포대로 45,,37.54047418,126.9463756,일진빌딩 앞,4,0,,,,2016,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
주정차단속-019,서울특별시,마포구,구도,115,독막로,3,서울특별시 마포구 독막로 328,,37.54261595,126.9486009,대한통운 앞,4,0,,,,2005,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
주정차단속-020,서울특별시,마포구,구도,694,마포대로,3,서울특별시 마포구 마포대로 33,,37.53998362,126.9454481,한화오벨리스크 앞,4,0,,,,2005,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
주정차단속-021,서울특별시,마포구,구도,127,큰우물로,3,서울특별시 마포구 큰우물로 66,,37.54146479,126.9453067,염리초교(도화소공원 앞),4,0,,,2,2005,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
분당운중-D-1,경기도,성남시,기타,-,운중로,3,경기도 성남시 분당구 운중로 129 (운중동),경기도 성남시 분당구 운중동 963,37.391641,127.077151,운중주민센터사거리,4,0,,,,,성남시청,031-729-2483,2020-06-30,3780000,경기도 성남시
G1503,대구광역시,달성,시도,시도 번호없음,테크노폴리스로,1,대구광역시 달성군 논공읍 본리리 테크노폴리스로,대구광역시 달성군 논공읍 본리리 산 183-9,35.73112900,128.4795200,테크노폴리스 입구 2차로,99,80,1,8356,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1504,대구광역시,달성,시도,시도 번호없음,테크노폴리스로,1,대구광역시 달성군 논공읍 본리리 테크노폴리스로,대구광역시 달성군 화원읍 본리리 331-2,35.79893300,128.5128700,테크노폴리스 출구 1차로,99,80,2,8356,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1505,대구광역시,달성,시도,시도 번호없음,테크노폴리스로,1,대구광역시 달성군 논공읍 본리리 테크노폴리스로,대구광역시 달성군 화원읍 본리리 331-2,35.79893300,128.5128700,테크노폴리스 출구 2차로,99,80,2,8356,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1537,대구광역시,달성,시도,시도 번호없음,대실역남로,2,대구광역시 달성군 다사읍 대실역남로1길,대구광역시 달성군 다사읍 죽곡리 843,35.85239777,128.4670903,대실초등학교 앞,99,30,,,2,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1538,대구광역시,달성,시도,시도 번호없음,대실역북로,1,대구광역시 달성군 다사읍 대실역북로 66,대구광역시 달성군 다사읍 매곡리 1534,35.86251930,128.4676697,매곡초등학교삼거리,2,30,,,2,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1539,대구광역시,달성,시도,시도 번호없음,세천로,1,대구광역시 달성군 다사읍 세천로 182-9,대구광역시 달성군 다사읍 세천리 1586,35.87428699,128.4809198,세천초등학교삼거리,1,30,,,2,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2036,대구광역시,동부,일반국도,4,안심로,1,대구광역시 동구 안심로 80,대구광역시 동구 율하동 1117,35.86934886,128.6927660,율하역네거리,2,70,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2037,대구광역시,서부,시도,37호선,당산로,1,대구광역시 서구 당산로 324,대구광역시 서구 중리동 94,35.86495384,128.5464354,중리시영1차아파트,2,50,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2038,대구광역시,북부,시도,"68호선,71호선",침산남로,1,대구광역시 북구 침산남로 62,대구광역시 북구 노원동1가 8-1,35.88953849,128.5825004,벽강물회,2,50,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2039,대구광역시,강북,일반국도,4,칠곡중앙대로,2,대구광역시 북구 칠곡중앙대로,대구광역시 북구 태전동 1112,35.91326831,128.5482379,태전네거리,2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2040,대구광역시,성서,일반국도,30,달서대로,1,대구광역시 달서구 달서대로,대구광역시 달서구 신당동 1272,35.85110640,128.4922602,신당네거리,2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2041,대구광역시,성서,일반국도,30,성서로,2,대구광역시 달서구 성서로 400,대구광역시 달서구 이곡동 1252-3,35.85198471,128.5074736,성서네거리,2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2042,대구광역시,달성,일반국도,5,비슬로,1,대구광역시 달성군 옥포면 비슬로,대구광역시 달성군 옥포읍 강림리 637-9,35.78154570,128.4358479,강림초교,1,50,,,2,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2043,대구광역시,중부,시도,67호선,동덕로,2,대구광역시 중구 동덕로 177,대구광역시 중구 동인동2가 65-2,35.86972706,128.6039581,동인치안센터 건너편,2,50,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2044,대구광역시,중부,시도,"50호선,52호선",국채보상로,1,대구광역시 중구 국채보상로 680,대구광역시 중구 동인동2가 101,35.86904891,128.6042370,종각네거리,2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2045,대구광역시,서부,일반국도,30,달구벌대로,2,대구광역시 서구 달구벌대로 1685,대구광역시 서구 내당동 458-52,35.85522827,128.5500028,삼육오감자탕,2,70,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2046,대구광역시,북부,일반국도,4,동북로,2,대구광역시 북구 동북로 21,대구광역시 북구 산격동 755-1,35.90177147,128.5960080,연암네거리(침산),2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2047,대구광역시,북부,시도,60호선,대학로,1,대구광역시 북구 대학로 136,대구광역시 북구 복현동 402-8,35.89599201,128.6133297,복현우체국입구 교차로,2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2048,대구광역시,강북,시도,"47호선,74호선",구암로,1,대구광역시 북구 구암로 278,대구광역시 북구 구암동 824-10,35.93624830,128.5667827,운암초등삼거리,2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2049,대구광역시,북부,시도,58호선,팔달로,2,대구광역시 북구 팔달로 207,대구광역시 북구 노원동2가 347,35.88822165,128.5726728,동창약국,2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2050,대구광역시,북부,시도,"68호선,71호선",침산남로,1,대구광역시 북구 침산남로,대구광역시 북구 침산동 414-1,35.88909955,128.5866256,달산초교 교차로,2,50,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2051,대구광역시,수성,시도,69호선,수성로,2,대구광역시 수성구 수성로 165,대구광역시 수성구 중동 411-1,35.84045722,128.6120905,중동네거리,2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G2052,대구광역시,수성,시도,"28호선,83호선",청수로,2,대구광역시 수성구 청수로 213,대구광역시 수성구 황금동 365,35.84063552,128.6312601,성동초교삼거리,2,60,,,,2019,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G0664,대구광역시,동부,시도,81호선,파계로,2,대구광역시 동구 파계로,대구광역시 동구 중대동 산 52-2,35.97078824,128.6286129,매골마을,1,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G0665,대구광역시,동부,시도,81호선,파계로,2,대구광역시 동구 파계로,대구광역시 동구 지묘동 721,35.94800200,128.6356220,팔공테니스입구,1,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G0666,대구광역시,강북,시도,28호선,관음로,1,대구광역시 북구 관음로,대구광역시 북구 관음동 산 64-21,35.94150365,128.5424872,행복한교회,1,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G0667,대구광역시,강북,시도,28호선,매천로,1,대구광역시 북구 매천로,대구광역시 북구 팔달동 27,35.90101900,128.5417490,농수산도매시장앞,1,70,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G0668,대구광역시,수성,시도,"28호선,83호선",청수로,1,대구광역시 수성구 청수로,대구광역시 수성구 황금동 7,35.84496232,128.6423137,두리봉터널200m전,1,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G0861,대구광역시,달성,시도,"17호선,56호선",서재로,1,대구광역시 달성군 다사읍 서재로,대구광역시 달성군 다사읍 서재리 1049-2,35.86786900,128.4928940,서재동화아이위시앞,2,50,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G0862,대구광역시,달성,일반국도,5,비슬로,2,대구광역시 달성군 논공읍 비슬로,대구광역시 달성군 논공읍 남리 190,35.72623500,128.4327936,논공삼거리,2,70,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1388,대구광역시,달성,일반국도,5,비슬로,2,대구광역시 달성군 화원읍 비슬로 2640,대구광역시 달성군 화원읍 본리리 14-8,35.80567330,128.5051401,화원하이마트앞,2,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1389,대구광역시,달성,일반국도,5,비슬로,1,대구광역시 달성군 화원읍 비슬로 2635,대구광역시 달성군 화원읍 천내리 56,35.80579946,128.5045393,화원하이마트건너,2,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1488,대구광역시,북부,시도,11,신천대로,1,대구광역시 북구 신천대로,대구광역시 북구 침산동 80-2,35.88546100,128.6008090,경대교,1,80,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1489,대구광역시,북부,시도,11,신천대로,2,대구광역시 북구 신천대로,대구광역시 북구 칠성동1가 319-1,35.87617784,128.6060019,신천교,1,80,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1490,대구광역시,수성,시도,40호선,달구벌대로,1,대구광역시 수성구 달구벌대로 2450,대구광역시 수성구 범어동 835,35.85859779,128.6299970,수성구청,1,70,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1491,대구광역시,중부,시도,40호선,달구벌대로,1,대구광역시 중구 달구벌대로 2230,대구광역시 중구 대봉동 654-1,35.86201499,128.6072786,동부교회건너편,2,70,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1492,대구광역시,중부,시도,40호선,달구벌대로,2,대구광역시 중구 달구벌대로 2077,대구광역시 중구 계산동2가 317,35.86611100,128.5907030,현대백화점,2,70,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1493,대구광역시,동부,시도,시도 번호없음,신암남로,1,대구광역시 동구 신암남로 45,대구광역시 동구 신암동 367,35.87872900,128.6208980,동대구초등학교,2,30,,,2,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1494,대구광역시,동부,시도,시도 번호없음,반야월로,1,대구광역시 동구 반야월로 132,대구광역시 동구 신기동 529-1,35.87288600,128.7028820,세윤부동산삼거리,2,50,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1495,대구광역시,서부,시도,51호선,달서로,2,대구광역시 서구 달서로 107,대구광역시 서구 비산동 333-1,35.87199184,128.5709025,비산네거리,2,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1496,대구광역시,수성,시도,"28호선,83호선",청수로,2,대구광역시 수성구 청수로 513,대구광역시 수성구 만촌동 산 227-5,35.84930192,128.6570336,만촌우방타운1차삼거리,2,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1497,대구광역시,수성,시도,"13호선,55호선",신천동로,1,대구광역시 수성구 신천동로 442,대구광역시 수성구 수성동4가 1291-1,35.86343600,128.6124260,수성교북편(신천교),2,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
45,충청남도,서산시,지방도,지방도,지방도,1,,충청남도 서산시 읍내동 625,36.787748,126.445889,서광사 입구,99,40,,,,,충남지방경찰청,041-336-2256,2020-05-31,4530000,충청남도 서산시
G1498,대구광역시,수성,시도,"13호선,55호선",신천동로,2,대구광역시 중구 신천동로,대구광역시 중구 삼덕동3가 377-1,35.86355400,128.6121170,수성교북편(대봉교),2,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1499,대구광역시,성서,일반국도,30,달구벌대로,2,대구광역시 달서구 달구벌대로 1095,대구광역시 달서구 호산동 1-4,35.85293500,128.4810230,성서계명대학병원앞,2,70,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1500,대구광역시,성서,일반국도,30,달구벌대로,1,대구광역시 달서구 달구벌대로,대구광역시 달서구 호산동 329-1,35.85501480,128.4811670,성서계명대학병원건너편,2,70,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1501,대구광역시,달성,시도,시도 번호없음,왕선로,2,대구광역시 달성군 다사읍 왕선로,대구광역시 달성군 다사읍 매곡리 1544,35.86353660,128.4640970,왕선초등학교오거리(대실역),2,50,,,2,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G1502,대구광역시,달성,시도,시도 번호없음,테크노폴리스로,1,대구광역시 달성군 논공읍 본리리 테크노폴리스로,대구광역시 달성군 논공읍 본리리 산 183-9,35.73112900,128.4795200,테크노폴리스 입구 1차로,99,80,1,8356,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
G0639,대구광역시,중부,시도,"50호선,52호선",국채보상로,2,대구광역시 중구 국채보상로,대구광역시 중구 서성로2가 42,35.87025740,128.5869904,서성네거리,2,60,,,,2018,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
