,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,x,y 
145,2010091400100467,2010년 9월 14일 18시,화요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,이륜,남,45세,상해없음,보행자,남,8세,경상,205115.0993,406713.6287
146,2010092000100178,2010년 9월 20일 09시,월요일,경기도 오산시 원동,중상사고,0,2,0,1,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 습기,비,단일로 - 기타,승합,남,34세,상해없음,승용,남,36세,중상,210015.5245,401686.4365
147,2010093000100323,2010년 9월 30일 14시,목요일,경기도 오산시 오산동,중상사고,0,3,3,0,차대차 - 추돌 - 진행중,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,여,44세,중상,승용,여,32세,경상,206358.4852,405784.81200000003
148,2010100200100410,2010년 10월 2일 16시,토요일,경기도 오산시 원동,중상사고,0,1,3,0,차대차 - 측면직각충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,승용,여,36세,상해없음,승용,여,38세,경상,206537.8697,404586.2815
149,2010101100100545,2010년 10월 11일 21시,월요일,경기도 오산시 부산동,중상사고,0,1,7,0,차대차 - 정면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로안,승용,남,28세,상해없음,승합,남,49세,중상,204036.7008,407657.3182
150,2010101900100418,2010년 10월 19일 18시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승합,남,44세,상해없음,보행자,남,6세,경상,206745.4528,405250.6386
151,2010102100100163,2010년 10월 21일 09시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,3세,중상,204211.0169,406471.7695
152,2010102500100620,2010년 10월 25일 21시,월요일,경기도 오산시 외삼미동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,35세,경상,205442.8034,410398.8132
153,2010111000100576,2010년 11월 10일 19시,수요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,화물,남,30세,상해없음,보행자,여,9세,중상,206797.47199999998,405250.9127
154,2010111200100746,2010년 11월 12일 22시,금요일,경기도 오산시 오산동,중상사고,0,2,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,32세,상해없음,승용,남,41세,중상,206491.9783,406270.708
155,2010112700100238,2010년 11월 27일 10시,토요일,경기도 오산시 금암동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,47세,상해없음,승용,여,31세,경상,203784.0034,409667.778
156,2010112700100407,2010년 11월 27일 15시,토요일,경기도 오산시 누읍동,중상사고,0,1,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,57세,상해없음,승용,여,36세,중상,204716.582,403934.4317
157,2010112900100512,2010년 11월 29일 16시,월요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,26세,상해없음,자전거,여,34세,경상,207196.5966,404687.7913
158,2010120400100566,2010년 12월 4일 20시,토요일,경기도 오산시 금암동,경상사고,0,0,4,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,37세,경상,204449.8304,408801.94700000004
159,2010121600100201,2010년 12월 16일 10시,목요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,26세,상해없음,보행자,남,6세,중상,206932.9882,406302.0441
0,2007011400100121,2007년 1월 14일 09시,일요일,경기도 오산시 세교동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,44세,상해없음,204131.9312,410086.7776
1,2007021000100336,2007년 2월 10일 16시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승합,남,45세,상해없음,보행자,남,7세,경상,206778.8103,405564.9391
2,2007021600100327,2007년 2월 16일 14시,금요일,경기도 오산시 가수동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,보행자,남,3세,경상,204537.4148,405091.9449
3,2007030700100495,2007년 3월 7일 20시,수요일,경기도 오산시 오산동,중상사고,0,1,4,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 결빙,흐림,단일로 - 교량,승용,여,50세,경상,승용,남,30세,상해없음,206996.2089,406644.5132
4,2007032300100618,2007년 3월 23일 23시,금요일,경기도 오산시 궐동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,남,37세,상해없음,승용,남,31세,상해없음,205399.6045,406639.0983
5,2007032800100197,2007년 3월 28일 12시,수요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,38세,상해없음,보행자,남,7세,경상,206562.3876,404869.5231
6,2007040200100260,2007년 4월 2일 15시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,3세,경상,206880.6014,406181.7203
7,2007040900100551,2007년 4월 9일 22시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,6세,경상,203284.1339,409416.0435
8,2007041500100312,2007년 4월 15일 14시,일요일,경기도 오산시 궐동,중상사고,0,2,2,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,47세,중상,205160.12699999998,405952.5651
9,2007041700100242,2007년 4월 17일 13시,화요일,경기도 오산시 오산동,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,남,34세,중상,206200.5644,407655.7217
10,2007042100100367,2007년 4월 21일 15시,토요일,경기도 오산시 누읍동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,5세,중상,205047.2002,405360.7363
11,2007042700100127,2007년 4월 27일 08시,금요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,28세,상해없음,보행자,남,11세,중상,205706.7123,406641.7175
12,2007050400100133,2007년 5월 4일 08시,금요일,경기도 오산시 서동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,6세,중상,204014.8305,404784.0709
13,2007051800100108,2007년 5월 18일 06시,금요일,경기도 오산시 원동,경상사고,0,0,3,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,승용,남,27세,경상,206559.6726,406144.0144
14,2007052100100367,2007년 5월 21일 16시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,상해없음,보행자,여,7세,경상,206362.2323,405263.6251
15,2007052400100201,2007년 5월 24일 09시,목요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,32세,상해없음,보행자,남,5세,중상,205180.2836,408201.5603
16,2007052400100411,2007년 5월 24일 17시,목요일,경기도 오산시 부산동,중상사고,0,1,1,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 습기,비,단일로 - 기타,화물,남,62세,상해없음,승용,남,46세,중상,212012.4958,396331.7917
17,2007052500100560,2007년 5월 25일 20시,금요일,경기도 오산시 부산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,46세,상해없음,보행자,남,8세,중상,206371.0285,406252.0634
18,2007060800100506,2007년 6월 8일 20시,금요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,보행자,남,5세,경상,206739.5847,406364.0497
19,2007061000100397,2007년 6월 10일 19시,일요일,경기도 오산시 가수동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,여,12세,중상,206065.2057,406195.4297
20,2007061700100421,2007년 6월 17일 20시,일요일,경기도 오산시 오산동,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,54세,상해없음,승용,남,41세,경상,206279.0909,406043.4963
21,2007062500100288,2007년 6월 25일 14시,월요일,경기도 오산시 오산동,중상사고,0,1,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,23세,상해없음,화물,남,57세,경상,206542.8972,405530.6827
22,2007062500100504,2007년 6월 25일 21시,월요일,경기도 오산시 청호동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,24세,상해없음,자전거,남,6세,중상,207770.5736,403406.3043
23,2007070700100407,2007년 7월 7일 17시,토요일,경기도 오산시 은계동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,29세,상해없음,보행자,남,12세,중상,206267.3759,406747.7138
24,2007071000100441,2007년 7월 10일 16시,화요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,43세,상해없음,자전거,남,7세,경상,203835.7014,410108.2241
25,2007071200100131,2007년 7월 12일 08시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,보행자,남,8세,중상,206536.7089,404996.4382
26,2007071600100258,2007년 7월 16일 13시,월요일,경기도 오산시 가수동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,60세,상해없음,보행자,남,7세,중상,205932.33899999998,407678.31700000004
27,2007072400100298,2007년 7월 24일 16시,화요일,경기도 오산시 청학동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,여,45세,상해없음,보행자,여,6세,중상,204638.859,406343.9734
28,2007080900100311,2007년 8월 9일 17시,목요일,경기도 오산시 고현동,중상사고,0,1,3,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 습기,흐림,단일로 - 기타,승용,남,40세,상해없음,승용,여,30세,중상,207325.5362,406607.2336
29,2007081200100171,2007년 8월 12일 09시,일요일,경기도 오산시 세교동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,50세,상해없음,승용,여,40세,경상,203338.8511,409663.4293
30,2007090100100517,2007년 9월 1일 18시,토요일,경기도 오산시 궐동,중상사고,0,2,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 습기,비,교차로 - 교차로부근,화물,남,44세,상해없음,승합,여,34세,중상,205504.8488,406600.6376
31,2007090100100607,2007년 9월 1일 20시,토요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 습기,흐림,기타 - 기타,이륜,남,29세,상해없음,보행자,남,3세,경상,206610.3765,405254.9288
32,2007090800100453,2007년 9월 8일 17시,토요일,경기도 오산시 오산동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,36세,경상,206943.6577,405226.6731
33,2007092200100417,2007년 9월 22일 15시,토요일,경기도 오산시 오산동,중상사고,0,1,2,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 습기,흐림,교차로 - 교차로부근,승용,남,55세,상해없음,승용,남,40세,중상,206223.7426,405536.0035
34,2007092500100223,2007년 9월 25일 14시,화요일,경기도 오산시 내삼미동,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,29세,상해없음,승용,남,38세,경상,203340.9626,409642.4322
35,2007100600100298,2007년 10월 6일 14시,토요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,12세,중상,206146.4794,407857.5166
36,2007101000100346,2007년 10월 10일 17시,수요일,경기도 오산시 내삼미동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,기타불명,기타불명,기타불명,자전거,남,6세,경상,205289.5784,408533.2675
37,2007102000100247,2007년 10월 20일 11시,토요일,경기도 오산시 원동,경상사고,0,0,3,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,남,46세,경상,206083.4128,405398.2097
38,2007102100100364,2007년 10월 21일 17시,일요일,경기도 오산시 부산동,중상사고,0,1,6,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,40세,경상,183498.9715,460656.7892
39,2007102400100252,2007년 10월 24일 14시,수요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,7세,경상,205632.1092,404662.5412
